instances/akcan-like/a-50-3-4.dat,1,23,26307
382 56
383 50
384 45
385 43
386 42
387 39
388 37
389 34
391 33
392 31
393 30
394 29
395 26
400 25
401 24
405 23
411 22
414 21
424 20
432 19
437 18
451 17
472 16
