0.0 0.957 0.960 1.000 0.982
0.1 0.947 0.949 1.000 0.978
0.2 0.939 0.940 1.000 0.983
0.3 0.933 0.932 1.000 0.987
0.4 0.930 0.928 1.000 0.988
0.5 0.926 0.925 1.000 0.986
0.6 0.924 0.922 1.000 0.982
0.7 0.920 0.918 1.000 0.976
0.8 0.921 0.919 1.000 0.966
0.9 0.920 0.918 1.000 0.956
1.0 0.919 0.918 1.000 0.939
