10 0.915 0.916 1.000 0.952
11 0.919 0.917 1.000 0.956
12 0.918 0.918 1.000 0.960
13 0.921 0.920 1.000 0.964
14 0.921 0.921 1.000 0.968
15 0.925 0.924 1.000 0.972
16 0.926 0.924 1.000 0.973
17 0.928 0.926 1.000 0.977
18 0.932 0.931 1.000 0.978
19 0.935 0.934 1.000 0.980
20 0.935 0.935 1.000 0.982
21 0.938 0.937 1.000 0.985
22 0.941 0.941 1.000 0.984
23 0.944 0.941 1.000 0.986
24 0.947 0.946 1.000 0.989
25 0.947 0.946 1.000 0.990
