0.0 0.595 0.573 0.984 0.999
0.1 0.599 0.582 0.991 0.847
0.2 0.612 0.599 0.994 0.614
0.3 0.626 0.619 0.996 0.545
0.4 0.629 0.630 0.998 0.578
0.5 0.641 0.650 0.998 0.610
0.6 0.675 0.684 0.998 0.632
0.7 0.689 0.708 0.999 0.626
0.8 0.699 0.722 0.999 0.622
0.9 0.727 0.754 0.999 0.594
1.0 0.753 0.779 0.999 0.567
