0.2209812 0.04316246031 0.2534544602 0.07527679084 0.02536799515 0.2758351689 0.4631890956 0.1032304026 0.6761155266 0.0686973727 0.4031032372
0.2834232032 0.2865807213 0.9637779026 0.6694296637 0.0940791695 0.306466984 0.02762680299 0.9963549152 0.08351104627 0.6872304594 0.112875322
0.3397336148 0.3269361616 0.5867019251 0.4470625915 0.5719576905 0.7927349689 0.2325390896 0.1374415048 0.8293771307 0.2977128734 0.2607134525
0.5567322215 0.6221349503 0.9899341404 0.1163539817 0.001659452966 0.1432041682 0.7484418225 0.04006307705 0.1670176871 0.05619599132 0.514790673
0.03642058131 0.1050274437 0.5321842067 0.3559264201 0.9703331446 0.979323143 0.5531092467 0.1824408163 0.6889674093 0.4124501596 0.3990658652
0.1680336032 0.1358882254 0.3584753438 0.2791410077 0.4234078663 0.1837066221 0.05458155383 0.1505360095 0.4275647815 0.4698366868 0.4060058497
0.003920174443 0.4252190773 0.5457093949 0.8686037668 0.09068882347 0.9054331217 0.8704849283 0.7042633571 0.3079260759 0.1505446171 0.9054331217
0.01752709638 0.07675718764 0.6793688992 0.07687489825 0.8556951984 0.7509247793 0.6634217696 0.5567865127 0.695458631 0.6110943085 0.1805622337
0.8106343425 0.2477313605 0.002934253326 0.4337489957 0.4170150469 0.7695923386 0.2302965519 0.6150599889 0.6482206482 0.9984628917 0.3639668441
0.2825583207 0.8482476381 0.1058444011 0.2460798197 0.574597758 0.2289019756 0.6341344042 0.06823405852 0.6930731853 0.02985490426 0.5595884968
0.1374415048 0.6567742797 0.08743398947 0.1527536619 0.5394064466 0.5225560673 0.3198646025 0.87987532 0.6527932062 0.0002354577564 0.2394496824
0.06753149321 0.04310049234 0.1853678153 0.02414011134 0.1024966018 0.7609357142 0.05081316503 0.4562576416 0.5142938278 0.3368269535 0.7337037006
0.07407464569 0.1814327845 0.7191504937 0.1203327682 0.6533207006 0.5508355 0.0118186595 0.0281777716 0.6880814593 0.4502539553 0.3290842278
0.7844842065 0.4577762701 0.9325177971 0.03168587093 0.5758743761 0.3026452819 0.5731522669 0.00925569035 0.1228791324 0.00227591119 0.2926274876
0.6933045341 0.1424748523 0.3384311897 0.04928234147 0.03446899795 0.172314629 0.03366366358 0.6311972529 0.5700517794 0.122514812 0.5249309468
0.795253738 0.9626904811 0.5589342737 0.05043669779 0.9376458952 0.1308616775 0.06093842347 0.7732290288 0.001567806919 0.9209681259 0.08455819271
0.4027150526 0.4744823664 0.01010463376 0.1444342405 0.4243511848 0.4956382325 0.9668492906 0.4683877028 0.02997890405 0.7950765482 0.09488911555
0.08010324359 0.09074920417 0.6635786137 0.7410902804 0.6827439562 0.01032842249 0.4699799012 0.1889250232 0.4031187176 0.03583071163 0.7357588823
0.3453047414 0.004063792589 0.1980763062 0.3671584852 0.9875620124 0.875227037 0.6642432075 0.09240484633 0.44376878 0.233437198 0.2302229272
0.1225870006 0.2890609868 0.05803207958 0.00940758927 0.6351370276 0.2591497367 0.1381541273 0.7136104776 0.5194501021 0.0765892005 0.08030662925
0.7745271799 0.02009155024 0.315241105 0.2193489748 0.1422723479 0.159865903 0.2161738177 0.04639872818 0.01240298782 0.006243225518 0.9815822593
0.004490650913 0.07146587896 0.5836687726 0.2144152726 0.8343141704 0.1221588201 0.08349487535 0.4822610911 0.00171456864 0.7131655656 0.2346871633
0.456709279 0.01108416323 0.03158496195 0.1545873045 0.005626289346 0.05167616638 0.02957260368 0.7146276957 0.952498187 0.312109368 0.896300953
0.1599552501 0.01209667865 0.04756107691 0.769536951 0.003188305478 0.2295521536 0.04353120281 0.06802450858 0.5625107448 0.2603315493 0.7171398356
0.3357749706 0.2794953846 0.4259258505 0.240707883 0.3352826258 0.1097215621 0.9312800385 0.1712012567 0.5695257878 0.9722409596 0.952221515
0.04913334112 0.2872974952 0.3146326012 0.04949726702 0.48727609 0.317352112 0.1578540174 0.356335753 0.1398058579 0.360158847 0.441121625
0.2018475237 0.4025468363 0.04257149963 0.3749204677 0.8070375977 0.01928729709 0.7382278533 0.3374546099 0.1594603505 0.366925097 0.3505672802
0.4166541599 0.7284504954 0.3638890957 0.003254055963 0.2754703254 0.6372779968 0.306466984 0.5676119796 0.1884097043 0.6787468377 0.2541056972
0.09248686933 0.2167564396 0.8789011019 0.3294704456 0.7548882584 0.6000268483 0.069116761 0.06823045024 0.9132223823 0.1733428613 0.1737324652
0.8905106743 0.0152150098 0.4803350336 0.5713791846 0.1735001247 0.04155309991 0.03929469713 0.2808648629 0.2194156525 0.8717875395 0.3345549059
0.1644286278 0.3403100763 0.5826062593 0.6042675061 0.03892385915 0.2555044799 0.6583793464 0.3341617176 0.2457880415 0.1339232282 0.7854373694
0.5067788515 0.2080019854 0.2696650154 0.5179748677 0.5682788253 0.4363380143 0.3687173792 0.892890101 0.9283225877 0.3148558349 0.264427975
0.6057194336 0.01651668074 0.2569477128 0.951576985 0.7027583063 0.632176374 0.4725034958 0.09749625412 0.3008184636 0.5603770671 0.3488869878
0.3750977991 0.01420079777 0.660647722 0.2314722143 0.62866736 0.2253044791 0.3847850536 0.7931236201 0.4177091648 0.6406483858 0.3998544453
0.05511079863 0.3349128764 0.685943491 0.07559713156 0.001948929764 0.03037570535 0.1545873045 0.6266057827 0.6949629743 0.1264944772 0.6553656653
0.9617811872 0.1378106739 0.07043538548 0.789574049 0.7522870968 0.1307855534 0.1769944727 0.2152016904 0.3866784758 0.2419481303 0.7765454376
0.1342561364 0.5882970485 0.5055784188 0.8146656373 0.01869248903 0.9452110452 0.1229225547 0.5498883354 0.321290756 0.3634065501 0.9824769037
0.4313392518 0.0007034741762 0.101009044 0.3726782077 0.8608905888 0.9032962954 0.1243390978 0.8095567464 0.3058112927 0.1294991498 0.9156666432
0.01217792082 0.01322356889 0.01217103728 0.2666570054 0.3587091201 0.09578186931 0.5257439951 0.464052429 0.6283836868 0.1822973107 0.9580885523
0.867831814 0.9436330593 0.4529926139 0.1407710553 0.2142439196 0.8874141917 0.8012054053 0.1426432038 0.02562400412 0.04782395245 0.4311711021
0.3612839993 0.3905861846 0.1524233173 0.4860121803 0.3143922166 0.1123267348 0.005813680791 0.9916874285 0.0667333213 0.0987316902 0.233383958
