0.7329928975 0.9334748841 0.01534839629 0.6626272662 0.8842233021 0.2562468548 0.8732285966 0.6841426496 0.2835791986 0.5429524988 0.082608824 0.9484762094 0.5192231313 0.9757307458 0.1830777033 0.7110947836 0.6790249901 0.3681090598 0.0172800766 0.7407752636 0.0361353136 0.01441867282 0.4801273912 0.4477329531 0.0160852166 0.001686301215 0.02742047393 0.2708351521 0.05297974908 0.09767851536 0.07435160814 0.03717859689 0.04266211102 0.0007024629443 0.03531521602 0.07903679844 0.03698600465 0.09946208823 0.07402473311 0.005296785253 0.03161573163
0.2191795139 0.8654217209 0.5351245473 0.1629702833 0.921226965 0.529109188 0.1870938518 0.5022321785 0.1227280909 0.7905088189 0.08783371553 0.001875191268 0.439149454 0.01757717359 0.6238650615 0.9949370959 0.08004689283 0.9846134189 0.5887353028 0.5232544822 0.04783370854 0.8678221441 0.449157471 0.1003304803 0.06144012148 0.1020276596 0.2830648255 0.2174928621 0.6250652423 0.008418235416 0.02526760592 0.083148226 0.1537344014 0.1711161606 0.0001532244558 0.007818301581 0.1565069636 0.2131442599 0.8422734462 0.00215366068 0.2293876728
0.2970088374 0.4583801702 0.03045635928 0.7588963584 0.3952017208 0.180243422 0.9231141564 0.03929044797 0.6452708894 0.1319862529 0.01522491173 0.0123855277 0.495474667 0.395596412 0.4788222231 0.1343510821 0.3433604042 0.900528016 0.1506133697 0.1279095993 0.06137353442 0.448125924 0.1541104118 0.1469845832 0.05611605289 0.5816474332 0.7652819032 0.6519557158 0.2197392945 0.09854025703 0.1357960283 0.188133238 0.09665569298 0.01123313668 0.5645801925 0.5814232036 0.05178933527 0.001613420191 0.6143291073 0.5049335166 0.03282366122
0.2406935749 0.07370412416 0.8191944885 0.8700414874 0.4512764873 0.1719815972 0.6150599889 0.04512611423 0.2162540524 0.1137304298 0.4712235874 0.5653290318 0.2607493807 0.6453521979 0.09201787879 0.005616943015 0.2388690501 0.3763290895 0.3763446377 0.3953137415 0.7182472789 0.367129464 0.7460171197 0.259354612 0.0814068765 0.05505484322 0.1360686952 0.1905604199 0.03674850403 0.1299756164 0.4172506362 0.4682684925 0.5150333827 0.3125104413 0.1919053895 0.02330722139 0.01918142191 0.02319356254 0.02393924611 5.233810191e-05 0.2253071523
0.008729042844 0.4092377083 0.06652308275 0.03915166725 0.7187333719 0.7835978649 0.2167071887 0.9031331488 0.004479332412 0.5594727895 0.7896488116 0.2682302201 0.2963219901 0.2840453626 0.4761908881 0.06288590508 0.736719402 0.2619453712 0.02180191838 0.3397576888 0.02700268753 0.1967899715 0.4025171139 0.1189301918 0.285710397 0.005568477023 0.1137486683 0.4068969456 0.2357627872 0.08556783468 0.0262763727 0.0002440838603 0.07940793074 0.000174849328 0.2222242257 0.9647881604 0.6833711943 0.2442901343 0.2059161475 0.1306908082 0.01180985294
0.4424602313 0.4811915168 0.3371917204 0.1868430586 0.2134596547 0.05384582109 0.009279837509 0.08379842665 0.8176198402 0.932618473 0.07578377253 0.393515038 0.6128719018 0.1907743694 0.5314542679 0.07635287471 0.02200416321 0.4371016058 0.6227090343 0.1612586452 0.1815309568 0.2749771571 0.04350757046 0.3263880567 0.1814827043 0.1280061818 0.3066858062 0.2851058487 0.2216845262 0.03011396516 0.206005905 0.06151664603 0.4472403241 0.0002469778367 0.2271712385 0.4743565154 0.005583054828 0.08034283761 0.02232607985 0.127673474 0.03774484077
0.3641599672 0.7760214724 0.6548078034 0.9379083026 0.1852547683 0.9983169113 0.103055109 0.8618964706 0.1702193615 0.310820667 0.031852505 0.3368764711 0.1493145752 0.4760264738 0.7289043789 0.5009685232 0.01266678517 2.099937532e-05 0.6802173933 0.1146942152 0.2673848816 0.05838144703 0.002234793605 0.1673079399 0.05365840783 0.5918327135 0.5282836041 0.561036395 0.9902168204 0.007518449387 0.2328766082 0.04722359983 0.00167926507 0.07291237804 0.04652976814 0.02583603524 0.0008890712423 0.04744990836 0.02630469088 0.008639865932 0.02112586966
0.4418855687 0.103014443 0.2141817547 0.08707073121 0.9546287072 0.9084745907 0.734123868 0.5801026404 0.3067373125 0.3898500483 0.07719346986 0.8335278875 0.03296538982 0.3334607225 0.07667366595 0.2065428375 0.06313907498 0.7383679344 0.5773941819 0.08854519985 0.2522366442 0.1812398512 0.1644183758 0.04572838438 0.2718583459 0.4952616667 0.9201569502 0.04381201084 0.1545873045 0.1023140047 0.1460916466 0.2565012917 0.01533895508 0.4132180702 0.01516233384 0.005251507477 0.1062050488 0.1885954563 0.9147156993 0.006074601305 0.04963193838
0.5693522232 0.0854113056 0.03211912554 0.9060384791 0.05441099445 0.5527671302 0.4437547146 0.6544487767 0.9638211779 0.4189150605 0.003995030635 0.2652465259 0.2442243275 0.9589067982 0.5802052444 0.1282681609 0.4089399265 0.4818510453 0.111876017 0.03229388434 0.08271034342 0.3182671111 0.2367713621 0.2161396612 0.0004575655688 0.07193798481 0.4317451324 0.08371479211 0.6357505133 0.224298789 0.2375333926 0.1872130942 0.06626245196 0.01690422128 0.06434836349 0.0118113536 0.01562731484 0.1460291058 0.05171570648 0.6746175471 0.4103249923
0.633925045 0.7869122019 0.8315202541 0.08171596207 0.2165302169 0.09324794702 0.1802085872 0.2168225387 0.5563188977 0.2026724185 0.05112904877 0.9656062445 0.1386590405 0.08309082704 0.7021415946 0.3423894103 0.4348798284 0.8064440996 0.6096633721 0.3623112703 0.7441190507 0.3506345957 0.3668663117 0.001281126825 0.02428463653 0.04612443813 0.01218874549 0.06412794308 0.08499085296 0.001652108531 0.03307539165 0.1360615906 0.6341915662 0.1209045129 0.2576593021 0.05501551291 0.1330841583 0.2630545147 0.7019573702 0.398149355 0.01312557225
