1 3.533333333	1.153402392	3.555555556	1.006843004	2.977777778	1.121573712	2.822222222	1.32034876
2 3.377777778	0.978163583	3.333333333	1.131768031	2.744444444	1.166586407	2.9	1.227494022
3 3.366666667	1.095957844	3.533333333	0.973814462	2.944444444	1.193249845	2.788888889	1.302499278
