instances/akcan-like/a-50-10-6.dat,1,21,156520
341 85
342 48
343 44
344 42
345 37
347 35
348 33
349 32
351 27
352 26
353 25
357 23
359 22
360 21
362 20
367 19
374 18
379 17
386 16
395 15
414 14
