2  52.465
3  40.368
4  22.122
5  30.301
6  21.831
7  20.574
8  19.802
9  21.961
10 19.794
11 18.395
12 18.799
13 18.062
14 18.945
15 19.168
16 20.899
17 17.106
18 16.105
19 19.767
20 19.078
21 17.308
22 15.756
23 12.109
24 17.442
25 19.469
26 15.239
27 15.131
28 14.811
29 14.229
30 16.527
31 15.973
32 16.885
33 16.471
34 15.659
35 18.595
36 14.548
37 15.476
38 14.804
39 12.964
40 18.732
41 16.897
42 16.034
43 15.456
44 13.854
45 13.264
46 11.453
47 15.982
48 16.915
49 10.689
50 14.547
