../instances/akcan-like/a-100-3-1.dat,1,19,108107
832 63
833 51
834 50
835 46
836 42
837 40
838 37
839 34
842 33
843 32
846 31
847 29
848 27
849 26
855 25
860 24
872 23
878 22
881 21
